,f1,f2,f3,f4,f5
50,0.0,0.0,0.7304263645797152,0.0,0.6829914537729305
51,0.0,0.0,0.8425905498107478,0.3272368246375476,0.42773499502701046
52,0.0,0.0,0.8179993745369185,0.15079855635800757,0.5551007283885968
53,0.0,0.0,0.8829265022243833,0.44354443865603055,0.153977669183303
54,0.0,0.0,0.8333699533016034,0.5527155877429943,0.0
55,0.0,0.0,0.8443062717821738,0.0,0.5358609142578756
56,0.0,0.0,0.9170777106709349,0.28953057912340163,0.2741177052709742
57,0.0,0.0,0.9048986417786425,0.14097323584959542,0.40160303146423393
58,0.0,0.0,0.9221799962573043,0.3867609785162902,0.0
59,0.0,0.0,0.9222812292366783,0.0,0.3865195133465858
60,0.0,0.0,0.9541952041172611,0.27133814107659,0.1260441416199862
61,0.0,0.0,0.958562041781083,0.13350774459797593,0.25166345421781655
62,0.0,0.0,0.9704133676691518,0.24144957206219167,0.0
63,0.0,0.0,0.9707912538851082,0.0,0.23992569970759614
64,0.0,0.0,0.9852275336675983,0.12448209383955842,0.11760491153255873
65,0.0,0.0,0.993794323982851,0.11123327568433976,0.0
66,0.0,0.0,0.9938797189392728,0.0,0.11046766169876233
67,0.0,0.0,1.0,0.0,0.0
68,0.0,0.14730803929871242,0.6515885758440106,0.3989216388489577,0.6281673307691228
69,0.0,0.15151191647720877,0.870945771185176,0.36574118039920805,0.2910858838560476
70,0.0,0.14000894459407623,0.4565779823346628,0.0,0.8785977700181472
71,0.0,0.13209583660986443,0.0,0.950468812037377,0.28135338507755214
72,0.0,0.16674294672492693,0.344328849063732,0.8570770310219221,0.34504115162481885
73,0.0,0.1513736990393389,0.31165295307063906,0.925137323662385,0.1551752958698555
74,0.0,0.1332639963291444,0.95458264894617,0.26648203243989854,0.0
75,0.0,0.12152725860980164,0.12768743329287455,0.9843409189878596,0.0
76,0.0,0.13422753084321978,0.27244723493389383,0.0,0.9527620238761662
77,0.0,0.17982041954542724,0.546620510039977,0.7351635233893757,0.35833675306317797
78,0.0,0.1651639475700483,0.5042286080524945,0.8311190969823515,0.16647951187987878
79,0.0,0.18093563134873203,0.3659241141319842,0.5493896483567471,0.7290629974725147
80,0.0,0.15302380652573522,0.15566571254547482,0.9262147264624689,0.30737303241848923
81,0.0,0.1223467878773014,0.1257631954703039,0.0,0.9844871163002615
82,0.0,0.12253120156981018,0.0,0.984394780129712,0.1263052710508719
83,0.0,0.17028948270939592,0.6865694056435749,0.6858537052305695,0.17096385095772001
84,0.0,0.18155862238475237,0.7267049045825553,0.5534780998221746,0.36414068889736184
85,0.0,0.15333185165616367,0.7797310764162966,0.0,0.6070492498458225
86,0.0,0.14761335760647104,0.4540574203081662,0.8786592944476473,0.0
87,0.0,0.16908231046604,0.31390607264622633,0.3413782702438658,0.8696752419429874
88,0.0,0.18221688289256502,0.36014865943035856,0.7333816077849845,0.5470295860939733
89,0.0,0.1526142138096427,0.9296354415343714,0.30595006797102076,0.13740961936846668
90,0.0,0.1106707779046035,0.9938571219838342,0.0,0.0
91,0.0,0.15529382385367205,0.0,0.7698145817526063,0.6190875043109533
92,0.0,0.1480535919835359,0.887399193284896,0.0,0.4365808122880442
93,0.0,0.1902755964153344,0.5527042341513966,0.5912677522868701,0.5556218786778825
94,0.0,0.13968589305482895,0.9710366165302554,0.13718256540442564,0.1369550451352899
95,0.0,0.16835283147049096,0.1676911057556542,0.8329139274631571,0.49979136309485495
96,0.0,0.17358489685119394,0.17278212724136086,0.6828235504529078,0.688307067403783
97,0.0,0.1497291083550557,0.0,0.4486835532615941,0.8810586036943003
98,0.0,0.14066352765053322,0.14051714071842691,0.9702064662475477,0.13844897256632724
99,0.0,0.13869062850782263,0.28184535082920265,0.9493830142677235,0.0
100,0.0,0.156845574730725,0.6298493265724205,0.0,0.7607163015892698
101,0.0,0.16906883742779222,0.1638455799896278,0.5032262755850934,0.8314647735709751
102,0.0,0.1248283328503441,0.0,0.12099105795878966,0.9847736040389266
103,0.0,0.16826264593221424,0.8238007698129025,0.5215853663574596,0.14487470186790413
104,0.0,0.15738018381632332,0.6319114459883345,0.7588935381006169,0.0
105,0.0,0.15683592724555945,0.3007226763295437,0.15231477097362445,0.9283149112286597
106,0.0,0.1573408862298177,0.9277239514464921,0.1577174473992788,0.29949511217844277
107,0.0,0.139037186836505,0.9533276752381419,0.0,0.26802052962717354
108,0.0,0.14019262232430282,0.0,0.2767314012672569,0.9506659561583637
109,0.0,0.15169736574451478,0.8835992542348686,0.4429901433912032,0.0
110,0.0,0.1264063522160737,0.9846897096045527,0.0,0.12003170380498437
111,0.0,0.12649421439789116,0.9846324365450336,0.12040838271171486,0.0
112,0.0,0.11373356396262223,0.0,0.9935112865128207,0.0
113,0.0,0.15902924052185102,0.0,0.619905541324808,0.7683923610329817
114,0.0,0.11383321859669907,0.0,0.0,0.9934998733487167
115,0.0,0.1427629395274653,0.13400657588603557,0.13750344473871298,0.9709550882516478
116,0.0,0.17206455361808787,0.8395835831774333,0.15583999164971735,0.49112838774577666
117,0.0,0.17335251377239144,0.4891854625427233,0.15884037834911635,0.8398906020497932
118,0.0,0.16058281827675075,0.14323185818031844,0.30770592414216974,0.92683054412569
119,0.0,0.18880248853207748,0.4972287284510638,0.3510500833054902,0.770636782757118
120,0.0,0.18075293568451298,0.6878927789524888,0.17479076001387955,0.6808671611410138
121,0.0,0.15599053576523542,0.0,0.8803965035025589,0.4478492484889791
122,0.0,0.1919792857359592,0.7881737684596117,0.34703869500166257,0.47062746278986756
123,0.0,0.3283532774553412,0.34353075094307445,0.86215137662625,0.17568651662061419
124,0.0,0.3814986404964693,0.5840502432241962,0.39833348939895835,0.5955455750086243
125,0.0,0.35541693008589564,0.556400582113748,0.728102708368985,0.184292278996024
126,0.0,0.38401916441997835,0.3889668139506998,0.5872283153388181,0.5969899535733888
127,0.0,0.33857890600229235,0.1741869387265106,0.8576446806994277,0.34564264270392686
128,0.0,0.3197450277634915,0.8138852771533632,0.0,0.4851328404195257
129,0.0,0.26919074516547853,0.0,0.9530356546833407,0.1387781813526558
130,0.0,0.36128167589845245,0.18280298761027192,0.7245107172647768,0.5578017918125068
131,0.0,0.32084964508451597,0.49082783523866624,0.8100268769640084,0.0
132,0.0,0.3211667044990332,0.49054443112463697,0.0,0.8100729035178483
133,0.0,0.38830735679128264,0.5914508257838029,0.5862503238420651,0.39460597453218915
134,0.0,0.26942842647285253,0.1376182951133607,0.9531366784771503,0.0
135,0.0,0.2978976418493724,0.2982554054088084,0.9068079775371467,0.0
136,0.0,0.34053959209534607,0.8580736524530487,0.1786995598397529,0.3403070091762711
137,0.0,0.33984455761117693,0.858405741595596,0.3440772840035921,0.17104409399476414
138,0.0,0.37555614033504237,0.3832352919113395,0.7538791312579994,0.3791497750809839
139,0.0,0.3068702945038207,0.15456233863757765,0.9259861337288794,0.15649532251113094
140,0.0,0.36285333829954103,0.5482628336406832,0.18063943178481598,0.7315153558317324
141,0.0,0.36409559056241836,0.7324867154721595,0.1876792826967791,0.5437592292883259
142,0.0,0.2726570760200862,0.14418925236431557,0.0,0.9512452777274623
143,0.0,0.363828894075481,0.7310982674363199,0.5474681352397917,0.1827635086238188
144,0.0,0.3015108241384497,0.30559219636204504,0.0,0.9031636797668371
145,0.0,0.30044721347335895,0.9058853800419314,0.29850150777237183,0.0
146,0.0,0.24215157625237865,0.9702384315818913,0.0,0.0
147,0.0,0.30038700918844735,0.9067206206816102,0.0,0.29601581164116086
148,0.0,0.30139009818090495,0.0,0.9043654042354509,0.3021377572243399
149,0.0,0.27253237583095113,0.9523280336815475,0.0,0.1371036848088868
150,0.0,0.30904810507153874,0.9257764579562294,0.15550098473153665,0.15246856198322115
151,0.0,0.33401522508462345,0.0,0.6621504880849253,0.6708133574553831
152,0.0,0.2719896509872917,0.9532192368858095,0.13188902981918768,0.0
153,0.0,0.3438251031618673,0.34026518303818987,0.17332803116531764,0.8578818667276242
154,0.0,0.36701410951268276,0.1818604812654695,0.541337381938415,0.734289621122733
155,0.0,0.32882175527784546,0.0,0.8074690745467943,0.48976519568721943
156,0.0,0.3823169307966923,0.3658459774039637,0.3781837719727768,0.7595837806720062
157,0.0,0.3481079710332808,0.1677486828206052,0.3414321623396781,0.8567994505338435
158,0.0,0.3137669742111277,0.15233979702598763,0.15244244897740464,0.924718428434432
159,0.0,0.33966055791932676,0.6659517088412198,0.6641829769614626,0.0
160,0.0,0.33016481000995807,0.0,0.4782818545341129,0.8137798632643217
161,0.0,0.2782516286759288,0.0,0.13742277255258759,0.9506266421277877
162,0.0,0.3312133362633475,0.8155947018407949,0.4744502167883662,0.0
163,0.0,0.34133263539129777,0.6673148687510783,0.0,0.6619538488146759
164,0.0,0.24945024065101995,0.0,0.9683876173512073,0.0
165,0.0,0.31104197332668976,0.0,0.29775235392364235,0.9025499579313983
166,0.0,0.3915323792611401,0.7510532234235937,0.3829080050350746,0.3687857253951125
167,0.0,0.25459533496959463,0.0,0.0,0.9670476800094812
168,0.0,0.5139584156205014,0.38297500337817686,0.7487073260995029,0.16915742267273454
169,0.0,0.5296893059892827,0.17345390412138437,0.7347113551874489,0.3867068745500448
170,0.0,0.5739487280789505,0.4030594465422546,0.5809992428039527,0.41299615004360546
171,0.0,0.4727642417631073,0.32901494491805683,0.8174613983123132,0.0
172,0.0,0.4309871501329831,0.1484775126803639,0.8900587085403423,0.0
173,0.0,0.477261057394824,0.8161052179129585,0.0,0.32587444881367605
174,0.0,0.4329253590508279,0.889570380699596,0.14574008121545456,0.0
175,0.0,0.49579485732440065,0.1702212522084815,0.8332914818503292,0.1756060677281294
176,0.0,0.5602172571816164,0.570483560671881,0.5692167191274452,0.19156580703462192
177,0.0,0.4802635855691249,0.3271281046322577,0.0,0.813839106664207
178,0.0,0.5605483226717997,0.5723346268702462,0.19208638764568833,0.5668522492822606
179,0.0,0.38911840892265415,0.9211877462480177,0.0,0.0
180,0.0,0.5429040688680289,0.3705616140214306,0.18283953927466837,0.7311012003123767
181,0.0,0.4828764872056812,0.0,0.8114812185823249,0.32913299742208557
182,0.0,0.5839115596183366,0.3905448138809547,0.3890743952754466,0.5959388843126598
183,0.0,0.5109825457261962,0.5133827271607853,0.0,0.689445439042228
184,0.0,0.5118883821048537,0.0,0.682853781879679,0.5212302723736364
185,0.0,0.49600467622421157,0.8363087514134159,0.16237510946084804,0.16793259749264344
186,0.0,0.5112857349733753,0.6904755943541816,0.0,0.5116936102923066
187,0.0,0.5430857373563583,0.7362404869196156,0.36273044752188904,0.17729763038754345
188,0.0,0.39228194962933643,0.0,0.9198450260750486,0.0
189,0.0,0.5653238357462862,0.19073732151238101,0.5615146241814132,0.5733494237808171
190,0.0,0.5451421676088971,0.18129118999794736,0.362570653387615,0.7338228960899758
191,0.0,0.51294738739507,0.0,0.5070991606373022,0.6926293518509851
192,0.0,0.5133908937072963,0.6887169200981852,0.5119558518357744,0.0
193,0.0,0.44339270433266104,0.0,0.8830734630456633,0.15357137952466662
194,0.0,0.5901305617924348,0.5872856850126772,0.38955994138695904,0.393807689468254
195,0.0,0.4866640850401643,0.8154349009669272,0.31340706854995715,0.0
196,0.0,0.44396836368280024,0.8842779336633135,0.0,0.14472259009897986
197,0.0,0.5024954686298668,0.16898368674274952,0.16246727512613943,0.8321942093852648
198,0.0,0.517206641888346,0.5096195002658073,0.6875938150793747,0.0
199,0.0,0.5505467289397169,0.7302201094297427,0.18269434341519133,0.3609704529768118
200,0.0,0.4468180030910426,0.14474263156612582,0.0,0.8828381747075994
201,0.0,0.39975189312064346,0.0,0.0,0.9166233817367205
202,0.0,0.49451022213696866,0.0,0.321152347510568,0.8076637975609017
203,0.0,0.45460827031458295,0.0,0.1442006239246978,0.8789411246615503
204,0.0,0.6592500898426755,0.27492209729427614,0.6519232603423194,0.25456476992384736
205,0.0,0.5996389770027523,0.15901616771692187,0.7843130469804238,0.0
206,0.0,0.6051025653463499,0.0,0.7799739870978835,0.15966046743604723
207,0.0,0.6777576442842762,0.5202914946930042,0.0,0.5195587899019206
208,0.0,0.658753513062168,0.3342755861503541,0.6740205052756847,0.0
209,0.0,0.6796690962442037,0.5254329909029214,0.5118301394812521,0.0
210,0.0,0.7508640969046192,0.38168588407491544,0.3777983759797586,0.3844312435073638
211,0.0,0.5488247283923399,0.0,0.8359374483207905,0.0
212,0.0,0.6613617596552573,0.33664111224383886,0.0,0.670278587165764
213,0.0,0.6814622423969315,0.17738583146993828,0.1695853144462904,0.6894811818354558
214,0.0,0.5494909046449814,0.835499698212058,0.0,0.0
215,0.0,0.7247657999997462,0.3699264600606635,0.1789532767577951,0.5530322540642294
216,0.0,0.6814474917805645,0.0,0.5138240349490345,0.5211661702899285
217,0.0,0.611180004000393,0.7772198808030104,0.14962706838882492,0.0
218,0.0,0.6647463338058874,0.0,0.662650379055651,0.3449736030901982
219,0.0,0.6607973866585115,0.6768544436832019,0.32436842610153166,0.0
220,0.0,0.7257688896844458,0.5653829045943015,0.3463480919125568,0.18342488704439452
221,0.0,0.6641711650684184,0.6710287416490531,0.0,0.329540727942007
222,0.0,0.7280338244285056,0.18370377405549038,0.3530373846101564,0.5581973476767815
223,0.0,0.7286186466195375,0.5489519225771008,0.17738840366520137,0.3691883106794278
224,0.0,0.6673196362421526,0.0,0.3397932455500908,0.662740562636826
225,0.0,0.6839684443451484,0.6908107336193241,0.1629364717681754,0.1685805552967112
226,0.0,0.618595007165345,0.7706166524460061,0.0,0.15326510393112355
227,0.0,0.619825987287415,0.15633184562546432,0.0,0.7690098175748584
228,0.0,0.6211879985827465,0.0,0.16014389207583182,0.7671241126751042
229,0.0,0.7354889026224947,0.17408126582803873,0.524248364541667,0.3923205822822118
230,0.0,0.739972798287548,0.4009453997228512,0.512443644636285,0.17054194588856952
231,0.0,0.571939538909707,0.0,0.0,0.820295778260349
232,0.0,0.6908084661006039,0.14404209560561976,0.695372630820473,0.1359869190881477
233,0.0,0.8297697740296442,0.17322292127373365,0.5002276232740345,0.17677179233632734
234,0.0,0.8065530488362486,0.0,0.4909575810349325,0.32929141051245153
235,0.0,0.8065410729871233,0.3241270713945005,0.0,0.49440179932318645
236,0.0,0.769532452165204,0.0,0.1617111001405978,0.6177939180308636
237,0.0,0.7677569501994885,0.15549561211734883,0.0,0.6215869850894812
238,0.0,0.8085065735517556,0.4874426989177817,0.3297222100425576,0.0
239,0.0,0.8549264002410865,0.34278297557664417,0.17080027233599052,0.34989705456832687
240,0.0,0.8091783870559378,0.0,0.32926147635964415,0.486638693598257
241,0.0,0.8094053621834361,0.4862483856982186,0.0,0.32928022575699467
242,0.0,0.8313886745881498,0.16751197906639786,0.16465096526986106,0.5036096387794032
243,0.0,0.7053818296683028,0.7088275349997327,0.0,0.0
244,0.0,0.8329492186194738,0.49946862972230316,0.16567858925553577,0.1711060845990825
245,0.0,0.7057569102831585,0.0,0.7084540800839318,0.0
246,0.0,0.7711095290713312,0.6182873485021227,0.15202252746749187,0.0
247,0.0,0.8586411799839831,0.34574187165194553,0.3341547906744622,0.17759070384349793
248,0.0,0.7746173728243448,0.6117068308276442,0.0,0.16056985656563852
249,0.0,0.8588371426860493,0.17538245424953441,0.33659725960485243,0.344008781734967
250,0.0,0.8146147843686447,0.3247971118518458,0.48053052891645276,0.0
251,0.0,0.7767622784039523,0.0,0.6108349412653381,0.15336569817945497
252,0.0,0.7140459823479642,0.0,0.0,0.7000988038075275
253,0.0,0.781098120646497,0.15778504094255566,0.6041436971261608,0.0
254,0.0,0.880882227992769,0.4474318840546006,0.15443836808852135,0.0
255,0.0,0.9026332735773479,0.0,0.3047945607710926,0.3038971029072132
256,0.0,0.9026687568038666,0.304179319736765,0.30440771497227337,0.0
257,0.0,0.9028055453795758,0.30118964912339347,0.0,0.30696407361907013
258,0.0,0.8832437767086313,0.1507214063808799,0.0,0.4440309545111053
259,0.0,0.8840285939521921,0.44203305827808537,0.0,0.15198756680805425
260,0.0,0.8301057617627522,0.5576059758362358,0.0,0.0
261,0.0,0.9251864688152044,0.15406933604676995,0.3107004386165067,0.15413589800844785
262,0.0,0.8852436813781438,0.0,0.150248050258636,0.4401921716404664
263,0.0,0.9257327959735497,0.15536434520441883,0.1518422808855787,0.3095555401437058
264,0.0,0.9265060090237495,0.30488741632505795,0.15449268082541984,0.1573603831365749
265,0.0,0.8859941219050136,0.1457900657396092,0.44018140883209084,0.0
266,0.0,0.8353040123336806,0.0,0.0,0.5497883292497707
267,0.0,0.8364986714770297,0.0,0.5479689522383219,0.0
268,0.0,0.888590537025565,0.0,0.43459196730240907,0.14675380562302212
269,0.0,0.91583715518805,0.4015498788158946,0.0,0.0
270,0.0,0.9511488611283564,0.27454704411380126,0.0,0.1412082311432481
271,0.0,0.9516632893186894,0.27175445332754095,0.14313106182720184,0.0
272,0.0,0.9515572814723688,0.0,0.1420330032274763,0.2727001394775932
273,0.0,0.9519445696223635,0.1346342280677872,0.27509118669830956,0.0
274,0.0,0.9704912458947608,0.13803426517146797,0.14090048684988019,0.13870953855331802
275,0.0,0.952199509125115,0.0,0.27373230769139867,0.1355976347427617
276,0.0,0.9191891630496583,0.0,0.0,0.3938163055690672
277,0.0,0.9527147351592717,0.13485148525819665,0.0,0.27230444420548316
278,0.0,0.9208131398767716,0.0,0.3900040530946837,0.0
279,0.0,0.9684906567021917,0.2490498903443996,0.0,0.0
280,0.0,0.9841774747675558,0.0,0.12423420079747283,0.1263351159114929
281,0.0,0.9692388344335006,0.0,0.0,0.24612208723718693
282,0.0,0.9844251006767634,0.1260813826154336,0.12251818687576453,0.0
283,0.0,0.9844544767180186,0.1281195237931671,0.0,0.12014479136801738
284,0.0,0.9703109290518329,0.0,0.24186091243226715,0.0
285,0.0,0.9925223378278974,0.12206313494517898,0.0,0.0
286,0.0,0.9933068950532833,0.0,0.0,0.11550503123070283
287,0.0,0.9935564069052518,0.0,0.11333872373344336,0.0
288,0.0,1.0,0.0,0.0,0.0
289,0.14706831597399106,0.8442331067599558,0.0,0.4837640492612286,0.17780246491369842
290,0.15346198350098117,0.6627825341003908,0.0,0.7084758203766361,0.18769854568712424
291,0.16387304469202726,0.7343299218803969,0.36205630506424,0.5502912165551301,0.0
292,0.19623056135562938,0.6063809195668551,0.4116914355945128,0.6161410052066167,0.2113673833315317
293,0.16427316176035583,0.33660751814268397,0.3417061898984658,0.8619434939949093,0.0
294,0.181654874063481,0.5599822118575992,0.5721303621585561,0.5710413976485167,0.0
295,0.1310825744203811,0.2713497225925324,0.0,0.953512814141625,0.0
296,0.1656692942670908,0.17271956420514104,0.6956902239536596,0.6773010773453244,0.0
297,0.14312039164125562,0.45431510941661724,0.0,0.0,0.8792692049948189
298,0.1722248085216907,0.17292972719981736,0.8838780287147089,0.19027699020762223,0.3506967666420554
299,0.14374974074539668,0.0,0.0,0.4527013212244419,0.8799985942018748
300,0.16325881060075448,0.49174785158943707,0.16875233674182125,0.8384827130374095,0.0
301,0.1445641822872038,0.4407465866487739,0.0,0.8859140158938039,0.0
302,0.16855195588778907,0.3417565308699633,0.0,0.8567944935392239,0.3474131655752173
303,0.18586227594955648,0.18673388256460685,0.5663746412561992,0.19330492677812106,0.7565967502616011
304,0.1523453324810627,0.15658143043178463,0.3144670078256406,0.0,0.923787668408904
305,0.18644589330147757,0.18747184919040422,0.755805058579953,0.19707252659547206,0.5656972399776892
306,0.14526240636732604,0.0,0.44352243744053743,0.0,0.8844131844241008
307,0.18636881522539628,0.5620842364558167,0.19143947123176538,0.7591469997826108,0.1907216228300461
308,0.1343639138191091,0.9517208140869103,0.0,0.27599607007520927,0.0
309,0.17989614914193444,0.36039768143256523,0.555299503300204,0.727594219587045,0.0
310,0.14535692375059928,0.8846125036042123,0.0,0.4430937634235556,0.0
311,0.16914477819194484,0.17239127498320184,0.6917173619347402,0.0,0.6805867935231389
312,0.15223916408703603,0.6216216467993877,0.7683812628822347,0.0,0.0
313,0.1871155847065102,0.7549794310971136,0.1927655968906259,0.5660756934399612,0.19337412063688136
314,0.16479634324507073,0.16891536944936916,0.0,0.5020379930673953,0.8320262115664973
315,0.2017122304478845,0.6094513602182497,0.20407331740030366,0.6133013735011016,0.41242783853998255
316,0.16987284264869965,0.8545610994219378,0.34624176906403586,0.0,0.3478292426473455
317,0.13722512995526595,0.14239486500640283,0.970478776055167,0.0,0.13807212374347608
318,0.21036877761187064,0.42228172096101274,0.4196638510279142,0.42899390437858387,0.6459640916449859
319,0.15288851189479383,0.31215262259208426,0.1563973826649881,0.0,0.9245137650868269
320,0.18682490416994152,0.5666172496891203,0.0,0.5627797356108801,0.5721191455653071
321,0.15280882617277033,0.629205191659775,0.0,0.0,0.7620697405304097
322,0.16975718159604122,0.8568169043883703,0.3452481138143112,0.34329438031893156,0.0
323,0.20231184944713154,0.4037963594663281,0.6125301863134277,0.20719553558030207,0.6147318086332044
324,0.15281460815885456,0.0,0.7773954504194686,0.6101671977420349,0.0
325,0.18815304307962316,0.19366780282632737,0.19247018425822204,0.5673341394412622,0.7537761053020641
326,0.14639618223950532,0.0,0.8837217863837551,0.44452667197413737,0.0
327,0.18132195758900618,0.7286865933158917,0.5482883690803803,0.3681277777470036,0.0
328,0.20265243897813437,0.6114535449658315,0.6125141554761251,0.4101100753273578,0.20418787128840316
329,0.17057870968123945,0.34319759672453526,0.34686716683736996,0.0,0.8560382479633739
330,0.15325265796008455,0.6150919059351083,0.0,0.7734181081932885,0.0
331,0.13534328066986687,0.0,0.2735112854288999,0.0,0.9522992035702583
332,0.1815270135615013,0.3672070432909352,0.0,0.5410972923283235,0.7344526199421774
333,0.137924439502491,0.136080964138233,0.14093238644010891,0.9708742877630597,0.0
334,0.13585246346338384,0.0,0.0,0.9512241293053445,0.27697791247357434
335,0.1816872496334594,0.36603109585855853,0.7341252305224044,0.542283252641678,0.0
336,0.17093793642320076,0.6857606822062685,0.6858926160077463,0.17338923823992397,0.0
337,0.21254850922779944,0.42554587860061915,0.638040768174299,0.4272522873851696,0.4290609484709111
338,0.1470565243741341,0.0,0.0,0.8835109971335579,0.444727665637147
339,0.20335783194311083,0.4053739778394226,0.20471058280927293,0.607191441755517,0.6194591678414205
340,0.19574965922933252,0.7820681343335819,0.39527748952340797,0.19568722761039312,0.39435227829672903
341,0.18864777149116124,0.5679677547149351,0.7548907419889492,0.18940066552088847,0.18997895534798617
342,0.18252525520194116,0.7251811699823384,0.3709861473280926,0.0,0.5506051946787025
343,0.1957566987292192,0.3907271178082423,0.7843990516561433,0.197521430016854,0.3933383362411317
344,0.2036273142496311,0.6069399924322315,0.20383814133402697,0.40722112961894097,0.6186927559032896
345,0.167069350655937,0.0,0.8346269515887836,0.4940999262909237,0.17706198516994456
346,0.1227623602357506,0.0,0.9849825663203651,0.12140324111940073,0.0
347,0.166705200883708,0.5048843491057678,0.16665667842632537,0.0,0.8303774572820916
348,0.19614728068933138,0.3893274461746239,0.3891593748944719,0.20215948103149775,0.7858987906175613
349,0.17716762747440268,0.35668613334415317,0.17632526528882203,0.18005208497637085,0.881973515232502
350,0.16686071459672383,0.0,0.16851010304387115,0.8323054852557956,0.5010283687672077
351,0.18276357299469484,0.36566327813879995,0.0,0.7256877432990906,0.5534122718484592
352,0.15460513920177404,0.0,0.1570029540089771,0.9252002703048403,0.30895271999564167
353,0.17690955423638818,0.1755186034157171,0.17834598033746546,0.8833635190391568,0.35462351022331307
354,0.15450458034476644,0.15247871277326533,0.312936256050242,0.9246347800362871,0.0
355,0.15445795439818147,0.0,0.0,0.6194970995798338,0.7696532231695666
356,0.17694889453061347,0.34952207425305837,0.17901289334239412,0.8847712729269066,0.17792579058337618
357,0.1389296413837389,0.1367226670600886,0.0,0.9704858954159701,0.14199504870108853
358,0.18959172019797702,0.1886241707663824,0.19407454175344044,0.7530069959393375,0.5690267464229366
359,0.15452569315559436,0.7702395681230632,0.0,0.6187510144253344,0.0
360,0.16669391666456285,0.1648666429427789,0.8340070969778711,0.4994640030896621,0.0
361,0.15851607091836975,0.16002584984527848,0.9484687425875606,0.15863277105594928,0.156547344031705
362,0.1674233494318364,0.506058928188717,0.8292114342132771,0.0,0.16817306750925512
363,0.17199221619043417,0.6876827161872229,0.0,0.17275557940328362,0.6838615862967462
364,0.1829160098649592,0.3637804097471766,0.5470329395201333,0.0,0.7314099465410766
365,0.14836597327319762,0.0,0.4523839695291511,0.8793954071336425,0.0
